DateTime,index,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-01-02 02:00:00,44789.5,0.2909333333333333,0.0789,243.44616666666667,1.2866666666666666,0.0,0.0,0.0
2007-01-02 03:00:00,44849.5,0.29610000000000003,0.07996666666666667,243.52133333333333,1.29,0.0,0.31666666666666665,0.0
2007-01-02 04:00:00,44909.5,0.3044333333333334,0.10293333333333334,242.576,1.3599999999999999,0.0,0.3,0.0
2007-01-02 05:00:00,44969.5,0.6714,0.048133333333333334,240.42883333333333,2.8033333333333332,0.0,0.0,6.683333333333334
2007-01-02 06:00:00,45029.5,2.2194333333333334,0.13886666666666667,241.40266666666668,9.236666666666668,0.0,0.6166666666666667,15.416666666666666
2007-01-02 07:00:00,45089.5,3.058266666666667,0.061733333333333335,238.52133333333333,12.816666666666666,0.0,0.0,17.45
2007-01-02 08:00:00,45149.5,3.2973333333333334,0.15613333333333335,236.0195,13.953333333333335,9.25,0.3333333333333333,17.083333333333332
2007-01-02 09:00:00,45209.5,2.0541333333333336,0.08103333333333333,237.49833333333333,8.633333333333333,8.05,0.26666666666666666,17.3
2007-01-02 10:00:00,45269.5,1.4743333333333335,0.07743333333333333,238.56066666666666,6.133333333333334,2.2,0.0,17.433333333333334
2007-01-02 11:00:00,45329.5,1.3719333333333334,0.11189999999999999,239.23833333333332,5.676666666666667,0.0,0.6166666666666667,17.533333333333335
2007-01-02 12:00:00,45389.5,0.6152,0.09176666666666668,240.8936666666667,2.6166666666666667,0.0,0.0,5.233333333333333
2007-01-02 13:00:00,45449.5,0.29806666666666665,0.0901,240.13416666666666,1.3366666666666667,0.0,0.3333333333333333,0.0
2007-01-02 14:00:00,45509.5,0.3099,0.10773333333333333,241.39316666666667,1.4,0.0,0.2833333333333333,0.0
2007-01-02 15:00:00,45569.5,0.298,0.09196666666666667,242.74466666666666,1.3266666666666667,0.0,0.0,0.0
2007-01-02 16:00:00,45629.5,0.3325666666666667,0.14146666666666666,242.90833333333333,1.5133333333333332,0.0,0.6333333333333333,0.0
2007-01-02 17:00:00,45689.5,0.8054,0.10646666666666667,240.85016666666667,3.3633333333333337,0.0,0.0,0.0
2007-01-02 18:00:00,45749.5,2.5809333333333333,0.16740000000000002,237.392,10.85,0.0,0.75,17.05
2007-01-02 19:00:00,45809.5,2.9752666666666667,0.14930000000000002,236.04666666666665,12.606666666666666,0.0,0.0,17.1
2007-01-02 20:00:00,45869.5,2.1294666666666666,0.1577,237.13316666666665,8.966666666666667,0.0,0.6833333333333333,17.233333333333334
2007-01-02 21:00:00,45929.5,1.5540999999999998,0.053933333333333326,238.87933333333334,6.456666666666666,0.0,0.0,17.5
2007-01-02 22:00:00,45989.5,1.4993333333333332,0.1516,242.32116666666667,6.15,0.0,0.4666666666666667,17.983333333333334
2007-01-02 23:00:00,46049.5,1.3784333333333334,0.06770000000000001,243.08066666666667,5.616666666666666,0.0,0.21666666666666667,18.083333333333332
2007-01-03 00:00:00,84989.5,0.25716666666666665,0.04756666666666667,242.90716666666668,1.06,0.0,0.0,0.0
2007-01-03 01:00:00,85049.5,0.3080666666666667,0.1234,243.83233333333334,1.3833333333333333,0.0,0.5833333333333334,0.0
2007-01-03 02:00:00,85109.5,0.27706666666666663,0.07426666666666668,243.53516666666667,1.1833333333333333,0.0,0.0,0.0
2007-01-03 03:00:00,85169.5,0.2866,0.09133333333333334,242.78733333333332,1.2266666666666666,0.0,0.4666666666666667,0.0
2007-01-03 04:00:00,85229.5,0.27230000000000004,0.06386666666666667,242.78916666666666,1.15,0.0,0.11666666666666667,0.0
2007-01-03 05:00:00,85289.5,1.169,0.05973333333333333,240.68783333333334,4.806666666666667,0.0,0.0,14.883333333333333
2007-01-03 06:00:00,85349.5,0.36513333333333337,0.09703333333333333,241.0593333333333,1.5633333333333332,0.0,0.5833333333333334,1.2833333333333334
2007-01-03 07:00:00,85409.5,0.26316666666666666,0.05503333333333334,241.168,1.0833333333333333,0.0,0.0,0.0
2007-01-03 08:00:00,85469.5,0.2912,0.09233333333333334,239.98866666666666,1.2466666666666666,0.0,0.35,0.0
2007-01-03 09:00:00,85529.5,0.2748666666666667,0.07406666666666667,241.11,1.16,0.0,0.23333333333333334,0.0
2007-01-03 10:00:00,85589.5,0.2517333333333333,0.0438,240.35166666666666,1.03,0.0,0.0,0.0
2007-01-03 11:00:00,85649.5,0.2982333333333333,0.10640000000000001,239.2086666666667,1.2866666666666666,0.0,0.5833333333333334,0.0
2007-01-03 12:00:00,85709.5,0.27536666666666665,0.07443333333333334,241.35933333333332,1.1433333333333333,0.0,0.0,0.0
2007-01-03 13:00:00,85769.5,0.2697,0.06573333333333334,241.95466666666667,1.1066666666666667,0.0,0.23333333333333334,0.0
2007-01-03 14:00:00,85829.5,0.2795333333333333,0.07926666666666667,241.87883333333332,1.1866666666666668,0.0,0.35,0.0
2007-01-03 15:00:00,85889.5,0.27573333333333333,0.0728,242.36583333333334,1.1433333333333333,0.0,0.0,0.0
2007-01-03 16:00:00,85949.5,1.2437333333333334,0.08973333333333335,239.96349999999998,5.13,0.0,0.5666666666666667,15.833333333333334
2007-01-03 17:00:00,86009.5,0.3188666666666667,0.05126666666666667,240.75733333333335,1.3066666666666664,0.0,0.0,1.0
2007-01-03 18:00:00,86069.5,0.2785,0.07543333333333332,238.44316666666666,1.1833333333333333,0.0,0.15,0.0
2007-01-03 19:00:00,86129.5,0.2785,0.07586666666666667,238.13950000000003,1.1833333333333333,0.0,0.43333333333333335,0.0
2007-01-03 20:00:00,86189.5,0.2501333333333333,0.043333333333333335,240.00483333333335,1.01,0.0,0.0,0.0
2007-01-03 21:00:00,86249.5,0.30983333333333335,0.11939999999999999,239.94416666666666,1.34,0.0,0.5833333333333334,0.0
2007-01-03 22:00:00,86309.5,0.26786666666666664,0.063,242.8615,1.1333333333333333,0.0,0.0,0.0
2007-01-03 23:00:00,86369.5,0.26376666666666665,0.0547,244.61566666666667,1.1666666666666667,0.0,0.03333333333333333,0.0
2007-01-04 00:00:00,129629.5,2.3245,0.12806666666666666,240.44716666666667,9.643333333333334,8.45,0.5166666666666667,17.716666666666665
2007-01-04 01:00:00,129689.5,1.9730999999999999,0.0604,239.55416666666667,8.21,9.666666666666666,0.0,17.583333333333332
2007-01-04 02:00:00,129749.5,1.7731333333333335,0.10779999999999999,242.69316666666666,7.3,0.0,0.7,18.05
2007-01-04 03:00:00,129809.5,1.1594333333333333,0.0863,243.2205,4.783333333333333,0.0,0.35,12.95
2007-01-04 04:00:00,129869.5,0.29300000000000004,0.0571,243.3671666666667,1.2533333333333334,0.0,0.0,0.0
2007-01-04 05:00:00,129929.5,0.3035,0.08596666666666666,242.478,1.28,0.0,0.6166666666666667,0.0
2007-01-04 06:00:00,129989.5,0.3228666666666667,0.11626666666666667,243.61483333333334,1.4233333333333333,0.0,0.4,0.0
2007-01-04 07:00:00,130049.5,0.9195666666666666,0.05283333333333333,244.03433333333334,3.8400000000000003,0.0,0.0,5.5
2007-01-04 08:00:00,130109.5,2.3790666666666667,0.12510000000000002,241.2745,9.903333333333334,0.0,0.45,17.833333333333332
2007-01-04 09:00:00,130169.5,1.6500333333333332,0.1091,239.62983333333332,6.863333333333333,0.0,0.5,17.6
2007-01-04 10:00:00,130229.5,1.8921,0.0535,239.462,7.926666666666666,0.0,0.0,17.583333333333332
2007-01-04 11:00:00,130289.5,1.8220333333333334,0.07966666666666668,238.057,7.713333333333333,0.0,0.23333333333333334,17.366666666666667
2007-01-04 12:00:00,130349.5,1.5665333333333333,0.14856666666666665,238.69733333333335,6.623333333333334,0.0,0.7166666666666667,15.4
2007-01-04 13:00:00,130409.5,1.392,0.05826666666666667,240.32433333333333,5.756666666666666,0.0,0.0,17.7
2007-01-04 14:00:00,130469.5,1.4558,0.060333333333333336,242.762,5.986666666666666,0.0,0.0,18.05
2007-01-04 15:00:00,130529.5,1.4655666666666667,0.1252,241.89216666666667,6.033333333333333,0.0,0.9666666666666667,17.933333333333334
2007-01-04 16:00:00,130589.5,0.34976666666666667,0.07836666666666667,239.75066666666666,1.48,0.0,0.0,0.06666666666666667
2007-01-04 17:00:00,130649.5,3.8601,0.2412,234.43616666666668,16.603333333333335,30.683333333333334,14.166666666666666,10.066666666666666
2007-01-04 18:00:00,130709.5,3.5976,0.362,235.5425,15.503333333333334,10.383333333333333,20.083333333333332,17.016666666666666
2007-01-04 19:00:00,130769.5,3.3129333333333335,0.32456666666666667,234.44983333333332,14.276666666666667,0.0,20.583333333333332,16.866666666666667
2007-01-04 20:00:00,130829.5,2.2098333333333335,0.19146666666666665,236.56133333333335,9.426666666666668,0.0,1.3166666666666667,17.15
2007-01-04 21:00:00,130889.5,3.947366666666667,0.28123333333333334,237.78983333333332,16.66,0.08333333333333333,7.683333333333334,17.333333333333332
2007-01-04 22:00:00,130949.5,4.241033333333333,0.24623333333333333,238.744,17.89333333333333,8.483333333333333,19.133333333333333,17.483333333333334
2007-01-04 23:00:00,131009.5,2.2216666666666667,0.19633333333333333,241.80483333333333,9.203333333333335,9.4,1.6,17.9
2007-01-05 00:00:00,172829.5,0.3038,0.15056666666666668,237.57466666666667,1.4433333333333331,0.0,0.26666666666666666,0.0
2007-01-05 01:00:00,172889.5,0.2566333333333333,0.13236666666666666,236.393,1.22,0.0,0.7333333333333333,0.0
2007-01-05 02:00:00,172949.5,0.19870000000000002,0.07166666666666667,236.21116666666666,0.89,0.0,0.0,0.0
2007-01-05 03:00:00,173009.5,0.2567666666666667,0.15156666666666666,236.64883333333333,1.2633333333333332,0.0,0.9333333333333333,0.0
2007-01-05 04:00:00,173069.5,0.18943333333333331,0.0631,237.06366666666665,0.8733333333333333,0.0,0.06666666666666667,0.0
2007-01-05 05:00:00,173129.5,0.33503333333333335,0.09523333333333332,237.1515,1.4933333333333332,0.0,0.31666666666666665,1.9333333333333333
2007-01-05 06:00:00,173189.5,0.6980333333333333,0.11516666666666667,237.29216666666667,2.993333333333333,0.0,0.6833333333333333,7.75
2007-01-05 07:00:00,173249.5,0.6532333333333333,0.05723333333333334,235.64916666666667,2.79,0.0,0.0,0.0
2007-01-05 08:00:00,173309.5,0.5747,0.13156666666666667,235.9188333333333,2.65,0.0,0.9166666666666666,1.9333333333333333
2007-01-05 09:00:00,173369.5,1.3873666666666666,0.0611,233.01216666666667,5.963333333333334,0.0,0.05,16.65
2007-01-05 10:00:00,173429.5,1.5776999999999999,0.08166666666666668,232.12683333333334,6.796666666666667,0.0,0.3,16.516666666666666
2007-01-05 11:00:00,173489.5,2.227733333333333,0.14453333333333335,231.60233333333332,9.633333333333333,0.0,0.65,16.45
2007-01-05 12:00:00,173549.5,1.1542666666666668,0.07403333333333334,234.676,4.92,0.0,0.0,1.6
2007-01-05 13:00:00,173609.5,1.8507333333333333,0.27313333333333334,235.315,8.333333333333334,16.716666666666665,0.9,0.0
2007-01-05 14:00:00,173669.5,0.9196000000000001,0.0968,235.47400000000002,4.066666666666666,10.65,0.05,0.0
2007-01-05 15:00:00,173729.5,1.5754333333333332,0.0885,234.2285,6.743333333333334,7.833333333333333,0.35,13.216666666666667
2007-01-05 16:00:00,173789.5,0.31673333333333337,0.1259,234.46283333333335,1.48,0.0,0.6166666666666667,0.0
2007-01-05 17:00:00,173849.5,0.28463333333333335,0.095,234.83983333333333,1.2933333333333332,0.0,0.0,0.0
2007-01-05 18:00:00,173909.5,1.8551333333333335,0.29159999999999997,231.44500000000002,8.343333333333334,12.266666666666667,6.8,0.0
2007-01-05 19:00:00,173969.5,1.9958,0.2588666666666667,232.54649999999998,8.746666666666666,4.233333333333333,0.6166666666666667,11.166666666666666
2007-01-05 20:00:00,174029.5,2.4672666666666667,0.1384,232.85533333333333,10.74,6.616666666666666,0.48333333333333334,15.95
2007-01-05 21:00:00,174089.5,3.4521666666666664,0.09446666666666667,229.25833333333333,15.236666666666668,8.433333333333334,0.5166666666666667,16.133333333333333
2007-01-05 22:00:00,174149.5,2.1648666666666667,0.06739999999999999,233.2415,9.306666666666667,0.0,0.11666666666666667,16.666666666666668
2007-01-05 23:00:00,174209.5,1.0352000000000001,0.16693333333333332,237.30166666666668,4.54,0.0,1.2166666666666666,6.466666666666667
2007-01-06 00:00:00,217469.5,0.3391,0.15593333333333334,237.38133333333332,1.5100000000000002,0.0,0.6166666666666667,0.0
2007-01-06 01:00:00,217529.5,0.3252333333333333,0.12103333333333334,235.33783333333335,1.4100000000000001,0.0,0.5333333333333333,0.0
2007-01-06 02:00:00,217589.5,0.29306666666666664,0.0721,236.0413333333333,1.22,0.0,0.08333333333333333,0.0
2007-01-06 03:00:00,217649.5,0.3269666666666666,0.1088,235.86066666666665,1.4366666666666668,0.0,0.6,0.0
2007-01-06 04:00:00,217709.5,0.2692333333333333,0.06483333333333334,235.97733333333332,1.13,0.0,0.0,0.0
2007-01-06 05:00:00,217769.5,0.3203333333333333,0.12113333333333333,234.97166666666666,1.4333333333333333,0.0,0.6,0.0
2007-01-06 06:00:00,217829.5,1.5049,0.11820000000000001,234.22233333333332,6.526666666666666,0.0,0.31666666666666665,12.283333333333333
2007-01-06 07:00:00,217889.5,1.7525333333333333,0.07593333333333334,232.70083333333332,7.516666666666667,0.0,0.25,16.616666666666667
2007-01-06 08:00:00,217949.5,1.3319666666666667,0.09843333333333333,234.08283333333333,5.62,0.0,0.5666666666666667,16.8
2007-01-06 09:00:00,218009.5,1.2846333333333333,0.0648,231.98566666666665,5.486666666666666,0.0,0.0,16.5
2007-01-06 10:00:00,218069.5,1.3280333333333334,0.10796666666666667,232.49516666666665,5.683333333333334,0.0,0.55,16.583333333333332
2007-01-06 11:00:00,218129.5,1.2770666666666666,0.063,233.28650000000002,5.426666666666667,0.0,0.0,16.683333333333334
2007-01-06 12:00:00,218189.5,1.1880333333333333,0.10906666666666666,234.56016666666667,5.053333333333333,0.0,0.5666666666666667,14.383333333333333
2007-01-06 13:00:00,218249.5,0.29893333333333333,0.07893333333333333,235.47266666666667,1.3399999999999999,0.0,0.0,0.0
2007-01-06 14:00:00,218309.5,0.3138666666666667,0.09773333333333332,235.03783333333334,1.3633333333333333,0.0,0.5666666666666667,0.0
2007-01-06 15:00:00,218369.5,0.28409999999999996,0.0616,236.59949999999998,1.2633333333333332,0.0,0.1,0.0
2007-01-06 16:00:00,218429.5,0.31993333333333335,0.1113,236.7765,1.4366666666666668,0.0,0.4666666666666667,0.0
2007-01-06 17:00:00,218489.5,0.32363333333333333,0.0954,235.48866666666666,1.47,0.0,0.26666666666666666,0.0
2007-01-06 18:00:00,218549.5,0.34446666666666664,0.0691,235.6796666666667,1.5366666666666666,0.0,0.2833333333333333,0.0
2007-01-06 19:00:00,218609.7627118644,0.5585762711864407,0.1465084745762712,235.44677966101696,2.5491525423728816,0.0,0.423728813559322,0.0
2007-01-06 20:00:00,218669.5,1.357,0.11346666666666666,236.11983333333333,5.746666666666667,0.0,0.15,16.333333333333332
2007-01-06 21:00:00,218729.5,0.9878,0.12040000000000001,235.364,4.283333333333333,0.0,0.55,1.55
2007-01-06 22:00:00,218789.5,0.7767666666666667,0.107,236.97833333333335,3.3333333333333335,0.0,0.0,0.0
2007-01-06 23:00:00,218849.5,0.3184333333333333,0.10613333333333334,239.89433333333332,1.47,0.0,0.5666666666666667,0.0
2007-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
